file,path,geom_match_ref,total_px_aoi,D1_VV_bands,D1_VV_valid_px,D1_VV_valid_pct,D1_VV_null_px,D1_VV_null_pct,D2_VV_VH_bands,D2_VV_VH_valid_px,D2_VV_VH_valid_pct,D2_VV_VH_null_px,D2_VV_VH_null_pct,D3_VV_VH_angle_bands,D3_VV_VH_angle_valid_px,D3_VV_VH_angle_valid_pct,D3_VV_VH_angle_null_px,D3_VV_VH_angle_null_pct,D4_VV_VH_ratio_bands,D4_VV_VH_ratio_valid_px,D4_VV_VH_ratio_valid_pct,D4_VV_VH_ratio_null_px,D4_VV_VH_ratio_null_pct,D5_VV_VH_angle_ratio_bands,D5_VV_VH_angle_ratio_valid_px,D5_VV_VH_angle_ratio_valid_pct,D5_VV_VH_angle_ratio_null_px,D5_VV_VH_angle_ratio_null_pct,gain_D1_VV_to_D2_VV_VH_pct,gain_D2_VV_VH_to_D3_VV_VH_angle_pct,gain_D3_VV_VH_angle_to_D4_VV_VH_ratio_pct,gain_D4_VV_VH_ratio_to_D5_VV_VH_angle_ratio_pct,gain_D2_to_D1_VV_pct,gain_D2_to_D3_VV_VH_angle_pct,gain_D2_to_D4_VV_VH_ratio_pct,gain_D2_to_D5_VV_VH_angle_ratio_pct
S1_2015_2.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2015_2.tif,True,4836008,VV,1239149,25.623386065531736,3596859,74.37661393446827,"VV,VH",1239149,25.623386065531736,3596859,74.37661393446827,"VV,VH,angle",1239149,25.623386065531736,3596859,74.37661393446827,"VV,VH,VVVH_ratio",1239149,25.623386065531736,3596859,74.37661393446827,"VV,VH,angle,VVVH_ratio",1239149,25.623386065531736,3596859,74.37661393446827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2015_4.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2015_4.tif,False,4837824,VV,1354946,28.007343797542035,3482878,71.99265620245797,"VV,VH",1354946,28.007343797542035,3482878,71.99265620245797,"VV,VH,angle",1354946,28.007343797542035,3482878,71.99265620245797,"VV,VH,VVVH_ratio",1354946,28.007343797542035,3482878,71.99265620245797,"VV,VH,angle,VVVH_ratio",1354946,28.007343797542035,3482878,71.99265620245797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2015_5.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2015_5.tif,False,4836008,VV,1353034,27.978324270762165,3482974,72.02167572923783,"VV,VH",1353034,27.978324270762165,3482974,72.02167572923783,"VV,VH,angle",1353034,27.978324270762165,3482974,72.02167572923783,"VV,VH,VVVH_ratio",1353034,27.978324270762165,3482974,72.02167572923783,"VV,VH,angle,VVVH_ratio",1353034,27.978324270762165,3482974,72.02167572923783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2016_16.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2016_16.tif,False,4836008,VV,1355731,28.034093409274757,3480277,71.96590659072524,"VV,VH",1355731,28.034093409274757,3480277,71.96590659072524,"VV,VH,angle",1355731,28.034093409274757,3480277,71.96590659072524,"VV,VH,VVVH_ratio",1355731,28.034093409274757,3480277,71.96590659072524,"VV,VH,angle,VVVH_ratio",1355731,28.034093409274757,3480277,71.96590659072524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2016_19.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2016_19.tif,False,4836008,VV,1350292,27.921624612697084,3485716,72.07837538730291,"VV,VH",1350292,27.921624612697084,3485716,72.07837538730291,"VV,VH,angle",1350292,27.921624612697084,3485716,72.07837538730291,"VV,VH,VVVH_ratio",1350292,27.921624612697084,3485716,72.07837538730291,"VV,VH,angle,VVVH_ratio",1350292,27.921624612697084,3485716,72.07837538730291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2016_2.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2016_2.tif,False,4836008,VV,1347608,27.8661242909441,3488400,72.1338757090559,"VV,VH",1347608,27.8661242909441,3488400,72.1338757090559,"VV,VH,angle",1347608,27.8661242909441,3488400,72.1338757090559,"VV,VH,VVVH_ratio",1347608,27.8661242909441,3488400,72.1338757090559,"VV,VH,angle,VVVH_ratio",1347608,27.8661242909441,3488400,72.1338757090559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2016_7.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2016_7.tif,False,4837824,VV,1353861,27.984916359090366,3483963,72.01508364090964,"VV,VH",1353861,27.984916359090366,3483963,72.01508364090964,"VV,VH,angle",1353861,27.984916359090366,3483963,72.01508364090964,"VV,VH,VVVH_ratio",1353861,27.984916359090366,3483963,72.01508364090964,"VV,VH,angle,VVVH_ratio",1353861,27.984916359090366,3483963,72.01508364090964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2017_25.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2017_25.tif,False,4837824,VV,1350464,27.91469883980897,3487360,72.08530116019102,"VV,VH",1350464,27.91469883980897,3487360,72.08530116019102,"VV,VH,angle",1350464,27.91469883980897,3487360,72.08530116019102,"VV,VH,VVVH_ratio",1350464,27.91469883980897,3487360,72.08530116019102,"VV,VH,angle,VVVH_ratio",1350464,27.91469883980897,3487360,72.08530116019102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2019_0.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2019_0.tif,False,4836008,VV,210881,4.360642083305073,4625127,95.63935791669493,"VV,VH",210881,4.360642083305073,4625127,95.63935791669493,"VV,VH,angle",210881,4.360642083305073,4625127,95.63935791669493,"VV,VH,VVVH_ratio",210881,4.360642083305073,4625127,95.63935791669493,"VV,VH,angle,VVVH_ratio",210881,4.360642083305073,4625127,95.63935791669493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2019_12.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2019_12.tif,False,4836008,VV,209567,4.333470912372354,4626441,95.66652908762765,"VV,VH",209567,4.333470912372354,4626441,95.66652908762765,"VV,VH,angle",209567,4.333470912372354,4626441,95.66652908762765,"VV,VH,VVVH_ratio",209567,4.333470912372354,4626441,95.66652908762765,"VV,VH,angle,VVVH_ratio",209567,4.333470912372354,4626441,95.66652908762765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2019_24.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2019_24.tif,False,4837824,VV,209304,4.32640790570306,4628520,95.67359209429694,"VV,VH",209304,4.32640790570306,4628520,95.67359209429694,"VV,VH,angle",209304,4.32640790570306,4628520,95.67359209429694,"VV,VH,VVVH_ratio",209304,4.32640790570306,4628520,95.67359209429694,"VV,VH,angle,VVVH_ratio",209304,4.32640790570306,4628520,95.67359209429694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2019_4.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2019_4.tif,False,4837824,VV,210179,4.344494549615695,4627645,95.65550545038431,"VV,VH",210179,4.344494549615695,4627645,95.65550545038431,"VV,VH,angle",210179,4.344494549615695,4627645,95.65550545038431,"VV,VH,VVVH_ratio",210179,4.344494549615695,4627645,95.65550545038431,"VV,VH,angle,VVVH_ratio",210179,4.344494549615695,4627645,95.65550545038431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2019_49.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2019_49.tif,False,4836008,VV,209887,4.340087940301174,4626121,95.65991205969883,"VV,VH",209887,4.340087940301174,4626121,95.65991205969883,"VV,VH,angle",209887,4.340087940301174,4626121,95.65991205969883,"VV,VH,VVVH_ratio",209887,4.340087940301174,4626121,95.65991205969883,"VV,VH,angle,VVVH_ratio",209887,4.340087940301174,4626121,95.65991205969883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2020_100.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2020_100.tif,False,4837824,VV,254613,5.262965333174584,4583211,94.73703466682541,"VV,VH",254613,5.262965333174584,4583211,94.73703466682541,"VV,VH,angle",254613,5.262965333174584,4583211,94.73703466682541,"VV,VH,VVVH_ratio",254613,5.262965333174584,4583211,94.73703466682541,"VV,VH,angle,VVVH_ratio",254613,5.262965333174584,4583211,94.73703466682541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2020_11.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2020_11.tif,False,4836008,VV,253686,5.24577295984622,4582322,94.75422704015378,"VV,VH",253686,5.24577295984622,4582322,94.75422704015378,"VV,VH,angle",253686,5.24577295984622,4582322,94.75422704015378,"VV,VH,VVVH_ratio",253686,5.24577295984622,4582322,94.75422704015378,"VV,VH,angle,VVVH_ratio",253686,5.24577295984622,4582322,94.75422704015378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2020_20.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2020_20.tif,False,4836008,VV,1086398,22.464768461921487,3749610,77.53523153807852,"VV,VH",1086398,22.464768461921487,3749610,77.53523153807852,"VV,VH,angle",1086398,22.464768461921487,3749610,77.53523153807852,"VV,VH,VVVH_ratio",1086398,22.464768461921487,3749610,77.53523153807852,"VV,VH,angle,VVVH_ratio",1086398,22.464768461921487,3749610,77.53523153807852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2020_26.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2020_26.tif,False,4837824,VV,251715,5.203062368535937,4586109,94.79693763146406,"VV,VH",251715,5.203062368535937,4586109,94.79693763146406,"VV,VH,angle",251715,5.203062368535937,4586109,94.79693763146406,"VV,VH,VVVH_ratio",251715,5.203062368535937,4586109,94.79693763146406,"VV,VH,angle,VVVH_ratio",251715,5.203062368535937,4586109,94.79693763146406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2020_70.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2020_70.tif,False,4836008,VV,1085437,22.444896699922747,3750571,77.55510330007725,"VV,VH",1085437,22.444896699922747,3750571,77.55510330007725,"VV,VH,angle",1085437,22.444896699922747,3750571,77.55510330007725,"VV,VH,VVVH_ratio",1085437,22.444896699922747,3750571,77.55510330007725,"VV,VH,angle,VVVH_ratio",1085437,22.444896699922747,3750571,77.55510330007725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2021_12.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2021_12.tif,False,4836008,VV,253818,5.248502483866859,4582190,94.75149751613314,"VV,VH",253818,5.248502483866859,4582190,94.75149751613314,"VV,VH,angle",253818,5.248502483866859,4582190,94.75149751613314,"VV,VH,VVVH_ratio",253818,5.248502483866859,4582190,94.75149751613314,"VV,VH,angle,VVVH_ratio",253818,5.248502483866859,4582190,94.75149751613314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2021_20.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2021_20.tif,False,4837824,VV,251770,5.204199243296159,4586054,94.79580075670384,"VV,VH",251770,5.204199243296159,4586054,94.79580075670384,"VV,VH,angle",251770,5.204199243296159,4586054,94.79580075670384,"VV,VH,VVVH_ratio",251770,5.204199243296159,4586054,94.79580075670384,"VV,VH,angle,VVVH_ratio",251770,5.204199243296159,4586054,94.79580075670384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2021_24.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2021_24.tif,False,4836008,VV,252524,5.22174487717969,4583484,94.77825512282031,"VV,VH",252524,5.22174487717969,4583484,94.77825512282031,"VV,VH,angle",252524,5.22174487717969,4583484,94.77825512282031,"VV,VH,VVVH_ratio",252524,5.22174487717969,4583484,94.77825512282031,"VV,VH,angle,VVVH_ratio",252524,5.22174487717969,4583484,94.77825512282031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2021_40.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2021_40.tif,False,4836008,VV,253282,5.2374189620860845,4582726,94.76258103791392,"VV,VH",253282,5.2374189620860845,4582726,94.76258103791392,"VV,VH,angle",253282,5.2374189620860845,4582726,94.76258103791392,"VV,VH,VVVH_ratio",253282,5.2374189620860845,4582726,94.76258103791392,"VV,VH,angle,VVVH_ratio",253282,5.2374189620860845,4582726,94.76258103791392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2021_76.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2021_76.tif,False,4837824,VV,255133,5.273713967271236,4582691,94.72628603272877,"VV,VH",255133,5.273713967271236,4582691,94.72628603272877,"VV,VH,angle",255133,5.273713967271236,4582691,94.72628603272877,"VV,VH,VVVH_ratio",255133,5.273713967271236,4582691,94.72628603272877,"VV,VH,angle,VVVH_ratio",255133,5.273713967271236,4582691,94.72628603272877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_2021_83.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1_V2\S1_2021_83.tif,False,4837824,VV,254752,5.26583852575042,4583072,94.73416147424958,"VV,VH",254752,5.26583852575042,4583072,94.73416147424958,"VV,VH,angle",254752,5.26583852575042,4583072,94.73416147424958,"VV,VH,VVVH_ratio",254752,5.26583852575042,4583072,94.73416147424958,"VV,VH,angle,VVVH_ratio",254752,5.26583852575042,4583072,94.73416147424958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
